ID,AirSpeed,GlideAngle,Weight,Lift,LiftCoef,DragWeightSupport,WeightSupport,Dideal,DragInduced,SpanEfficiency,DragCoef_ind,DragProfile,DragCoef_pro,DragBody,DragCoef_bod,WingSpan,WingArea,TailSpan,TailArea,TailHeight,PrimSep8,PrimSweep,BodyAngle,SpanRatio,SpanCamber,Height,EqQuasiSteadyGlideAngle
13082916465500004325,10.8159017022462,5.51,2.1582,2.24037303915017,0.479558050080881,1.14694745237174,1.04390026264668,0.0496717705825283,0.0630920947104275,0.787289926107317,0.0135050375031865,0.102294444528705,0.0218964089886125,0.072294512789719,0.200986484660538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22,6.05585417546338
13082916465500004375,10.8159017022462,5.51,2.1582,2.2043245072652,0.471841762053423,1.1395187432976,1.02721570707493,0.0480861518743268,0.0634971258064582,0.757296511670392,0.0135917355303634,0.097838644078178,0.0209426325691217,0.074805836388173,0.207968233100651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21,6.1145779553478
13082916465500004425,10.8159017022462,5.51,2.1582,2.15190712027237,0.460621675283343,1.08293213538873,1.00249153557084,0.0458264284009128,0.0614248118252388,0.746057285959535,0.0131481509867974,0.0901720444548962,0.0193015756996432,0.0728183500859361,0.202442808420641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2,5.95366428673223
13082916465500004475,10.8159017022462,5.51,2.1582,2.2295810544753,0.477247995890467,1.11014243304246,1.03855917653871,0.0491943805484474,0.0682701525071758,0.720584014270024,0.0146134151067469,0.0870718936720576,0.0186379798437768,0.0747119295646191,0.207707162078475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2,5.89107991739507
13082916465500005175,10.8159017022462,5.51,2.1582,2.26261015568904,0.484317966425371,1.04869970992931,1.05320309986808,0.0506627115054969,0.0728035684945992,0.69588225622835,0.0155838053467397,0.0813559879060123,0.0174144743936976,0.0631616903600145,0.175596260640158,0.526673614484849,0.0500347605855631,0.0640378424556035,0.00471827847399897,0.0216059535873558,0.0556054259466554,0.183676289919829,11.525038069529,0.786080021619177,0.20191790511043,0.16,5.48636736711187
13082916465500005375,10.8159017022462,5.51,2.1582,2.17814366236472,0.466237679737423,1.12572182685323,1.01501273994025,0.0469506930392969,0.0690846234715079,0.679611332884523,0.0147877548710081,0.0702523096031338,0.0150377013194806,0.0939455486511175,0.261178682091884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,6.11316159471671
13082916465500005425,10.8159017022462,5.51,2.1582,2.13211317164762,0.45638472579323,1.12801453617607,0.993832400165632,0.0449872526543864,0.0698703453424912,0.643867615565193,0.0149559408122644,0.0655986411985154,0.0140415707167448,0.09828861160157,0.273252862017681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,6.25672423350396
13082916465500005475,10.8159017022462,5.51,2.1582,2.21901967644303,0.474987303690187,1.15357684993483,1.03412992936451,0.0487294233429256,0.0724015596316042,0.673043834841019,0.0154977542369093,0.0633391223627458,0.0135579144559045,0.103314175071388,0.287224466448782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11,6.14875711554122
13082917150100005350,11.3688658957304,5.51,2.13858,2.28553065550212,0.442791295328943,1.07043712560649,1.07364528147658,0.046787974343437,0.0649673045763207,0.720177243746853,0.0125865548458632,0.0715122876058361,0.0138545586272031,0.0833296839054003,0.209677789428559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18,5.49348487288678
13082917150100005450,11.3688658957304,5.51,2.13858,2.16199002886245,0.418856935068302,0.989351937744925,1.01540008201394,0.0418665828080088,0.0614864789029956,0.680907145033622,0.0119121909711125,0.072904907208233,0.0141243602315532,0.0687674244619015,0.173035596321666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18,5.36823091966808
13082917150100005475,11.3688658957304,5.51,2.13858,2.03351452340753,0.39396650739389,0.974097060745306,0.955460453392484,0.0370386115816662,0.0581822254331872,0.636596680616815,0.0112720356223013,0.0829896485890381,0.0160781453135053,0.0588544186384761,0.14809205819415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18,5.61781697095265
13083011403200001175,8.76912580289157,5,2.09934,2.10442280841357,0.685277874917534,1.20769673088002,1.00793220918626,0.0666726670360864,0.0821813906892353,0.811286673015862,0.0267612993663292,0.0642329925659455,0.0209166373169885,0.074557328406037,0.315329584691452,0.594267500752755,0.0599708289582891,0.125963205451609,0.00927748285534343,0.0477895981627442,NaN,0.199712425276102,12.9555179396232,0.886966419033962,NaN,0.16,5.99428998595429
13083011403200002175,8.76912580289157,5,2.09934,2.4063952910213,0.783611280323361,1.40832706019403,1.15281585010053,0.0871797794243599,0.114086022274573,0.764158287634417,0.0371506270458316,0.0586306712853508,0.0190923143689468,0.0849642565599967,0.359344202742548,0.556972582195526,0.0565831984750282,0.125686143583267,0.0095904797728014,0.0398469696867487,0.0551599758097434,0.16917257242432,15.4461443463044,0.83130236148586,0.168271749530878,0.2,6.11204047812732
13083011403200002375,8.76912580289157,5,2.09934,2.51554595593363,0.819154772533153,1.6037816199018,1.20638080254043,0.0952678445325387,0.11563331336613,0.823878878493189,0.0376544822344666,0.0595477070712773,0.0193909351271379,0.118262159972848,0.500172935192415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,6.65358955425597
13083011403200002425,8.76912580289157,5,2.09934,2.42007189342571,0.788064887742136,1.63150066171834,1.16151420905152,0.088173557490476,0.111327379410594,0.79202041723516,0.0362523109318237,0.0618370872091143,0.0201364419470901,0.125350454037245,0.530151863773712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,7.03189182531044
13083011403200002475,8.76912580289157,5,2.09934,2.39859243610644,0.781070382261922,1.5888418720276,1.15090706220109,0.0866153266106617,0.10742914549702,0.806255380790166,0.0349829018370611,0.055925807780353,0.01821151080265,0.127354708381746,0.538628571611548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,6.91054876294173
